ibgeID,id,lat,lon,longName
3302502,Magé/RJ,-22.6604221,-43.0426162,"Magé, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3302601,Mangaratiba/RJ,-22.9600193,-44.04111,"Mangaratiba, Região Geográfica Imediata do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3302700,Maricá/RJ,-22.9196772,-42.8184375,"Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3302809,Mendes/RJ,-22.5269113,-43.7332604,"Mendes, Região Geográfica Imediata de Valença, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 26700-000, Brasil"
3302858,Mesquita/RJ,-22.783092,-43.4293599,"Mesquita, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3302908,Miguel Pereira/RJ,-22.4539417,-43.4691978,"Miguel Pereira, Região Geográfica Imediata de Valença, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3303005,Miracema/RJ,-21.4123651,-42.1965147,"Miracema, Região Geográfica Imediata de Santo Antônio de Pádua, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil"
3303104,Natividade/RJ,-21.040694,-41.9817534,"Natividade, Região Geográfica Imediata de Itaperuna, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 20380000, Brasil"
3303203,Nilópolis/RJ,-22.8080114,-43.4138222,"Nilópolis, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26545-770, Brasil"
3303302,Niterói/RJ,-22.8832371,-43.1154552,"Niterói, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3303401,Nova Friburgo/RJ,-22.2800004,-42.5325303,"Nova Friburgo, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
3303500,Nova Iguaçu/RJ,-22.7592175,-43.4508728,"Nova Iguaçu, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3303609,Paracambi/RJ,-22.6109158,-43.7096912,"Paracambi, Região Geográfica Imediata de Valença, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3303708,Paraíba do Sul/RJ,-22.1636384,-43.2916915,"Paraíba do Sul, Região Geográfica Imediata de Três Rios-Paraíba do Sul, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, 25850-000, Brasil"
3303807,Paraty/RJ,-23.2196461,-44.7154196,"Paraty, Região Geográfica Imediata de Angra dos Reis, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 23970-000, Brasil"
3303856,Paty do Alferes/RJ,-22.4272703,-43.4219523,"Paty do Alferes, Região Geográfica Imediata de Valença, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3303906,Petrópolis/RJ,-22.519963,-43.192613,"Petrópolis, Região Geográfica Imediata de Petrópolis, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3303955,Pinheiral/RJ,-22.5129436,-44.001435,"Pinheiral, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3304003,Piraí/RJ,-22.6287489,-43.8981758,"Piraí, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3304102,Porciúncula/RJ,-20.9627278,-42.0405703,"Porciúncula, Região Geográfica Imediata de Itaperuna, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil"
3304110,Porto Real/RJ,-22.4198366,-44.2897974,"Porto Real, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3304128,Quatis/RJ,-22.4066444,-44.2577453,"Quatis, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, RJ, Brasil"
3304144,Queimados/RJ,-22.7156978,-43.555754,"Queimados, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3304151,Quissamã/RJ,-22.107205,-41.4723411,"Quissamã, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil"
3304201,Resende/RJ,-22.4683626,-44.4463494,"Resende, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3304300,Rio Bonito/RJ,-22.7108378,-42.6271864,"Rio Bonito, Região Geográfica Imediata de Rio Bonito, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 28800000, Brasil"
3304409,Rio Claro/RJ,-22.7229997,-44.1359986,"Rio Claro, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27460-000, Brasil"
3304508,Rio das Flores/RJ,-22.1683478,-43.5858689,"Rio das Flores, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3304524,Rio das Ostras/RJ,-22.5269448,-41.944972,"Rio das Ostras, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil"
3304557,Rio de Janeiro/RJ,-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3304607,Santa Maria Madalena/RJ,-21.9557957,-42.008283,"Santa Maria Madalena, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, 28770000, Brasil"
3304706,Santo Antônio de Pádua/RJ,-21.5389992,-42.1799978,"Santo Antônio de Pádua, Região Geográfica Imediata de Santo Antônio de Pádua, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28470000, Brasil"
3304755,São Francisco de Itabapoana/RJ,-21.4743369,-41.1118362,"São Francisco de Itabapoana, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil"
3304805,São Fidélis/RJ,-21.6482101,-41.7480548,"São Fidélis, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil"
3304904,São Gonçalo/RJ,-22.8219014,-43.0309252,"São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3305000,São João da Barra/RJ,-21.6348588,-41.0487079,"São João da Barra, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28200000, Brasil"
3305109,São João de Meriti/RJ,-22.8043744,-43.3724125,"São João de Meriti, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3305133,São José de Ubá/RJ,-21.3595365,-41.9389905,"São José de Ubá, Região Geográfica Imediata de Santo Antônio de Pádua, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28455000, Brasil"
3305158,São José do Vale do Rio Preto/RJ,-22.1509994,-42.9239986,"São José do Vale do Rio Preto, Região Geográfica Imediata de Petrópolis, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
3305208,São Pedro da Aldeia/RJ,-22.8384835,-42.1031604,"São Pedro da Aldeia, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil"
3305307,São Sebastião do Alto/RJ,-21.9568272,-42.134815,"São Sebastião do Alto, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, 28550-000, Brasil"
3305406,Sapucaia/RJ,-21.9946569,-42.9137975,"Sapucaia, Região Geográfica Imediata de Três Rios-Paraíba do Sul, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
3305505,Saquarema/RJ,-22.9257974,-42.507633,"Saquarema, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3305554,Seropédica/RJ,-22.7438887,-43.6991998,"Seropédica, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
3305604,Silva Jardim/RJ,-22.6504534,-42.3919146,"Silva Jardim, Região Geográfica Imediata de Rio Bonito, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 28820000, Brasil"
3305703,Sumidouro/RJ,-22.0498059,-42.6742601,"Sumidouro, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, 28637972, Brasil"
3305752,Tanguá/RJ,-22.7353777,-42.7202272,"Tanguá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24890000, Brasil"
3305802,Teresópolis/RJ,-22.4164578,-42.975194,"Teresópolis, Região Geográfica Imediata de Petrópolis, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
3305901,Trajano de Moraes/RJ,-22.0637911,-42.0644414,"Trajano de Moraes, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, 28750-000, Brasil"
3306008,Três Rios/RJ,-22.1167884,-43.2087226,"Três Rios, Região Geográfica Imediata de Três Rios-Paraíba do Sul, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
3306107,Valença/RJ,-22.2461028,-43.6996917,"Valença, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
3306156,Varre-Sai/RJ,-20.9308869,-41.8685772,"Varre-Sai, Região Geográfica Imediata de Itaperuna, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil"
3306206,Vassouras/RJ,-22.4040394,-43.6633853,"Vassouras, Região Geográfica Imediata de Valença, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 277000000, Brasil"
3306305,Volta Redonda/RJ,-22.5225497,-44.1040128,"Volta Redonda, Microrregião Vale do Paraíba Fluminense, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil"
5200050,Abadia de Goiás/GO,-16.7572644,-49.4412205,"Abadia de Goiás, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, 75346-000, Brasil"
5200100,Abadiânia/GO,-16.1940946,-48.7067767,"Abadiânia, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, 72940-000, Brasil"
5200134,Acreúna/GO,-17.3959899,-50.3749031,"Acreúna, Microrregião do Vale do Rio dos Bois, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, 75960000, Brasil"
5200159,Adelândia/GO,-16.4155077,-50.1665834,"Adelândia, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5200175,Água Fria de Goiás/GO,-14.9803368,-47.7824312,"Água Fria de Goiás, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5200209,Água Limpa/GO,-18.0755648,-48.7620637,"Água Limpa, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5200258,Águas Lindas de Goiás/GO,-15.7392283,-48.2793357,"Águas Lindas de Goiás, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5200308,Alexânia/GO,-16.0834049,-48.5077803,"Alexânia, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5200506,Aloândia/GO,-17.7277983,-49.4809338,"Aloândia, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5200555,Alto Horizonte/GO,-14.1954948,-49.3366993,"Alto Horizonte, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5200605,Alto Paraíso de Goiás/GO,-14.1304779,-47.5100161,"Alto Paraíso de Goiás, Microrregião da Chapada dos Veadeiros, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, 73770000, Brasil"
5200803,Alvorada do Norte/GO,-14.483911,-46.4959897,"Alvorada do Norte, Microrregião do Vão do Paraná, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5200829,Amaralina/GO,-13.9236199,-49.2962411,"Amaralina, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5200852,Americano do Brasil/GO,-16.2515808,-49.9806104,"Americano do Brasil, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5200902,Amorinópolis/GO,-16.6211308,-51.0949921,"Amorinópolis, Microrregião de Iporá, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5201108,Anápolis/GO,-16.3332828,-48.9525756,"Anápolis, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5201207,Anhanguera/GO,-18.3338749,-48.220363,"Anhanguera, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5201306,Anicuns/GO,-16.4606451,-49.9572265,"Anicuns, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5201405,Aparecida de Goiânia/GO,-16.8226769,-49.2452546,"Aparecida de Goiânia, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5201454,Aparecida do Rio Doce/GO,-18.2980167,-51.1491312,"Aparecida do Rio Doce, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5201504,Aporé/GO,-18.9642193,-51.92804,"Aporé, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5201603,Araçu/GO,-16.3561579,-49.6815269,"Araçu, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5201702,Aragarças/GO,-15.8957166,-52.2514538,"Aragarças, Microrregião de Aragarcas, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5201801,Aragoiânia/GO,-16.9146388,-49.4499148,"Aragoiânia, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5202155,Araguapaz/GO,-15.0937927,-50.626417,"Araguapaz, Microrregião de Rio Vermelho, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5202353,Arenópolis/GO,-16.3859286,-51.55937,"Arenópolis, Microrregião de Aragarcas, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5202502,Aruanã/GO,-14.9162439,-51.0715692,"Aruanã, Microrregião de Rio Vermelho, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5202601,Aurilândia/GO,-16.6772599,-50.4641231,"Aurilândia, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5202809,Avelinópolis/GO,-16.4672409,-49.7578661,"Avelinópolis, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5203104,Baliza/GO,-16.1978119,-52.542789,"Baliza, Microrregião de Aragarcas, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5203203,Barro Alto/GO,-14.9696025,-48.9190985,"Barro Alto, Microrregião de Ceres, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5203302,Bela Vista de Goiás/GO,-16.9692949,-48.9513071,"Bela Vista de Goiás, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, 75244-970, Brasil"
5203401,Bom Jardim de Goiás/GO,-16.2062659,-52.172793,"Bom Jardim de Goiás, Microrregião de Aragarcas, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5203500,Bom Jesus de Goiás/GO,-18.2174587,-49.739721,"Bom Jesus de Goiás, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, 75570000, Brasil"
5203559,Bonfinópolis/GO,-16.6172709,-48.9615701,"Bonfinópolis, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5203575,Bonópolis/GO,-13.649331,-49.8329113,"Bonópolis, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5203609,Brazabrantes/GO,-16.4291635,-49.3858216,"Brazabrantes, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5203807,Britânia/GO,-15.2427599,-51.1602061,"Britânia, Microrregião de Rio Vermelho, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5203906,Buriti Alegre/GO,-18.1377879,-49.0404411,"Buriti Alegre, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5203939,Buriti de Goiás/GO,-16.180644,-50.4287479,"Buriti de Goiás, Microrregião de Anicuns, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5203962,Buritinópolis/GO,-14.4589282,-46.4293104,"Buritinópolis, Microrregião do Vão do Paraná, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5204003,Cabeceiras/GO,-15.7995459,-46.9264991,"Cabeceiras, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, 73870-000, Brasil"
5204102,Cachoeira Alta/GO,-18.7618269,-50.9432431,"Cachoeira Alta, Microrregião de Quirinópolis, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204201,Cachoeira de Goiás/GO,-16.6688414,-50.6435997,"Cachoeira de Goiás, Microrregião de Iporá, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5204250,Cachoeira Dourada/GO,-18.4934204,-49.481062,"Cachoeira Dourada, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204300,Caçu/GO,-18.5637222,-51.1369685,"Caçu, Microrregião de Quirinópolis, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204409,Caiapônia/GO,-16.9538779,-51.8090761,"Caiapônia, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, 75850-000, Brasil"
5204508,Caldas Novas/GO,-17.745,-48.625,"Caldas Novas, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204557,Caldazinha/GO,-16.7116649,-49.0012601,"Caldazinha, Microrregião de Goiânia, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5204607,Campestre de Goiás/GO,-16.7624179,-49.69497,"Campestre de Goiás, Microrregião do Vale do Rio dos Bois, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204656,Campinaçu/GO,-13.7869969,-48.5703841,"Campinaçu, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5204706,Campinorte/GO,-14.3136699,-49.1510931,"Campinorte, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5204805,Campo Alegre de Goiás/GO,-17.6337896,-47.779291,"Campo Alegre de Goiás, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5204854,Campo Limpo de Goiás/GO,-16.297101,-49.0894994,"Campo Limpo de Goiás, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5204904,Campos Belos/GO,-13.0349839,-46.768112,"Campos Belos, Microrregião da Chapada dos Veadeiros, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5204953,Campos Verdes/GO,-14.2709062,-49.65746,"Campos Verdes, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5205000,Carmo do Rio Verde/GO,-15.3549139,-49.707975,"Carmo do Rio Verde, Microrregião de Ceres, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5205059,Castelândia/GO,-18.089062,-50.220798,"Castelândia, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5205109,Catalão/GO,-18.1702546,-47.9447082,"Catalão, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5205208,Caturaí/GO,-16.4473559,-49.4919149,"Caturaí, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5205307,Cavalcante/GO,-13.7928414,-47.4568521,"Cavalcante, Microrregião da Chapada dos Veadeiros, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5205406,Ceres/GO,-15.3103568,-49.6032054,"Ceres, Microrregião de Ceres, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, 76300000, Brasil"
5205455,Cezarina/GO,-16.9718289,-49.775814,"Cezarina, Microrregião do Vale do Rio dos Bois, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5205471,Chapadão do Céu/GO,-18.3951972,-52.6670783,"Chapadão do Céu, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5205497,Cidade Ocidental/GO,-16.1000758,-47.9445014,"Cidade Ocidental, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5205513,Cocalzinho de Goiás/GO,-15.7762854,-48.7730427,"Cocalzinho de Goiás, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, 72979000, Brasil"
5205521,Colinas do Sul/GO,-14.1555935,-48.0729958,"Colinas do Sul, Microrregião da Chapada dos Veadeiros, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, Brasil"
5205703,Córrego do Ouro/GO,-16.2960629,-50.5512216,"Córrego do Ouro, Microrregião de Iporá, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5205802,Corumbá de Goiás/GO,-15.9268355,-48.8074659,"Corumbá de Goiás, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5205901,Corumbaíba/GO,-18.1348982,-48.564223,"Corumbaíba, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5206206,Cristalina/GO,-16.7676079,-47.6131281,"Cristalina, Microrregião do Entorno de Brasília, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5206305,Cristianópolis/GO,-17.2010889,-48.7060055,"Cristianópolis, Microrregião de Pires do Rio, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5206404,Crixás/GO,-14.5424536,-49.9694813,"Crixás, Microrregião de São Miguel do Araguaia, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, 76510000, Brasil"
5206503,Cromínia/GO,-17.2891983,-49.3749654,"Cromínia, Microrregião de Meia Ponte, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5206602,Cumari/GO,-18.2644369,-48.1511341,"Cumari, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5206701,Damianópolis/GO,-14.5603809,-46.1780241,"Damianópolis, Microrregião do Vão do Paraná, Mesorregião Leste Goiano, Goiás, Região Centro-Oeste, Brasil"
5206800,Damolândia/GO,-16.2548322,-49.3675277,"Damolândia, Microrregião de Anápolis, Mesorregião Centro Goiano, Goiás, Região Centro-Oeste, Brasil"
5206909,Davinópolis/GO,-18.1536888,-47.5624052,"Davinópolis, Microrregião de Catalão, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5207105,Diorama/GO,-16.2359735,-51.2578729,"Diorama, Microrregião de Aragarcas, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
5207253,Doverlândia/GO,-16.7210996,-52.3138104,"Doverlândia, Microrregião Sudoeste de Goiás, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5207352,Edealina/GO,-17.4239419,-49.6644011,"Edealina, Microrregião do Vale do Rio dos Bois, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5207402,Edéia/GO,-17.3407253,-49.9292351,"Edéia, Microrregião do Vale do Rio dos Bois, Mesorregião Sul Goiano, Goiás, Região Centro-Oeste, Brasil"
5207501,Estrela do Norte/GO,-13.8687665,-49.0690546,"Estrela do Norte, Microrregião de Porangatu, Mesorregião Norte Goiano, Goiás, Região Centro-Oeste, 76485-000, Brasil"
5207535,Faina/GO,-15.4458005,-50.3633826,"Faina, Microrregião de Rio Vermelho, Mesorregião Noroeste Goiano, Goiás, Região Centro-Oeste, Brasil"
